created_at,full_text,full_text_english
Mon Jun 03 10:02:00 +0000 2024,Cek Fakta: PDI-P sebut kecurangan Pemilu 2024 bisa terjadi lagi di Pilkada. Benarkah? https://t.co/oSjlrS1PPQ,Check Fact: PDI-P Calling the 2024 Election Cheating can occur again in the elections.Is it true?https://t.co/osjlrs1ppq
Mon Jun 03 10:02:00 +0000 2024,Hasto menyatakan bahwa bentuk kecurangan yang terjadi selama Pemilu 2024 seperti intimidasi dan mobilisasi yang dilakukan aparat penegak hukum terhadap para kepala daerah untuk mendukung calon tertentu kemungkinan akan terulang pada Pilkada 2024. https://t.co/t4zSQ3hvkP,Hasto stated that the form of fraud that occurred during the 2024 election such as intimidation and mobilization carried out by law enforcement officials against regional heads to support certain candidates is likely to be repeated in the 2024 elections. Https://t.co/t4zsq3hvkp
Mon Jun 03 10:02:00 +0000 2024,@msaid_didu semoga murka dan makar serta laknat Allah swt senantiasa tertuju kepada pelaku &amp; pendukung kecurangan pemilu 2024 aaamiiin ........ kalau boleh yaa Allah swt lenyapkan sekali semua pelaku &amp; pendukung kecurangan pemilu 2024 ...... aaamiiin .......,@msaid_didu hopefully the wrath and treasure and curse of Allah SWT will always be directed to the perpetrators & amp;Supporters of 2024 AAAMIIIN Election Cheating ...Supporters of 2024 election fraud ...... aaamiiin .......
Mon Jun 03 10:02:00 +0000 2024,Dosen Bingung Ajarkan Demokrasi dan Etika Imbas Kecurangan Pemilu 15 March 2024 17:37 https://t.co/vNoklXU60o,Lecturer is confused teaching democracy and ethics of the impact of election fraud 15 March 2024 17:37 https://t.co/vnoklxu60o
Mon Jun 03 10:02:00 +0000 2024,@tempodotco Hardiknas tahun 2024 ini masyarakat dapat kejut kemarin para rektor sibuk mengawal isu kecurangan pemilu 2024 skrng rektor memperkarakan mahasiswanya atas dalih melakukan penolakan kenaikan UKT di PT-nya. Bukankah biasa membicarakan seputar peningkatan mutu pendiknas.,"@tempodotco Hardiknas in 2024 this community can be shocked yesterday the chancellors were busy guarding the issue of 2024 election fraud, the Chancellor had put their students on the pretext of rejection of the UKT increase in their PT.Isn't it normal to talk about improving the quality of the National Education Pendik."
Mon Jun 03 10:02:00 +0000 2024,@Kimberley_PS08 Itu kan sudah di nyatakan ke 3 hakim bahwa adanya kecurangan PEMILU 2024 secara TSM,@Kimberley_PS08 Itu kan sudah di nyatakan ke 3 hakim bahwa adanya kecurangan PEMILU 2024 secara TSM
Mon Jun 03 10:02:00 +0000 2024,Penjelasan lengkap MK soal bansos Jokowi tidak termasuk kecurangan Pemilu #Jokowi #IndonesiaMaju https://t.co/M8nU1hcr1J,Penjelasan lengkap MK soal bansos Jokowi tidak termasuk kecurangan Pemilu #Jokowi #IndonesiaMaju https://t.co/M8nU1hcr1J
Mon Jun 03 10:02:00 +0000 2024,Sentimen kecurangan &amp; keburukan pemilu pilpres 2024 bisa memicu ketidak percayaan para investor dunia internasional kepada pemimpin cacat hukum. https://t.co/ylXQVUmRNx,Sentiment cheating & amp;The ugliness of the 2024 Presidential Election Election can trigger the distrust of international investors to leaders of law flawed.https://t.co/ylxqvumrnx
Mon Jun 03 10:02:00 +0000 2024,@Rocky_Antonie Mungkin kamu orang katolik yang merasa Romo Magnis partisan ya? Pertanyaan gampang: panggilan nurani apa yang mau dipertentangkan dengan pengeroyokan itu?Sehingga Romo Magnis perlu bersuara. Soal Pemilu 2024 justru beliau memperingatkan bahwa kecurangan itu sangat menipu .,@Rocky_antonie maybe you are a Catholic who feels Magnis Partisan?Easy Question: What is a conscience to be contested by the beating? So Father Magnis needs to speak.Regarding the 2024 election he warned that fraud was very deceptive.
Mon Jun 03 10:02:00 +0000 2024,@herculep638 Gak ada sanksi dia kan usah berjasa besar dlm kecurangan pemilu 2024,@Herculep638 There is no sanction he has been meritorious in the 2024 election fraud
Mon Jun 03 10:02:00 +0000 2024,@officialMKRI memang kurang akal !!! simpan ini buat data kalian !!! minimal untuk di akhirat nanti bahwa kalian pernah tau data kecurangan pemilu 2024. kalian pasticterinak karma nya baik di dinia maupun di akhirat .,@officialmkri is not reasonable !!!Save this for your data !!!at least for the hereafter that you have ever known the 2024 election fraud data. You will definitely have the karma both in dinia and in the hereafter.
Mon Jun 03 10:02:00 +0000 2024,@MichelAdam7__ Semoga pelaku kecurangan pemilu di 2024 ini dari presiden pejabat aparat kpu bawaslu DKPP MK dan semuanya semoga Allah Yang Perkasa menghinakan sehina hinanya membinasakan dgn suul khotimah masuk ke dlm neraka Jahannam dan mencabut keberkahan dlm kehidupannya Aamiin.,@Micheladam7__ Hopefully the perpetrators of the election fraud in 2024 from the President of the KPU Official Bawaslu official DKPP MK and all of them hope that the powerful God is humiliating so that Hinnya has destroyed with the preacher.
Fri Jun 07 13:36:47 +0000 2024,Kabarnya Sekjen PDIP Hasto Kristiyanto dilaporin atas tuduhan penghasutan dan penyebaran berita bohong terkait kecurangan Pemilu 2024. #Politik #PDIP #HastoKristiyanto #Pemilu2024 https://t.co/rc0Tqc1yp2,Reportedly PDIP Secretary General Hasto Kristiyanto was reportedly on charges of incitement and spread of false news related to 2024 election fraud.
Fri Jun 07 07:25:12 +0000 2024,@ReefReese Mari kita dukung KPU dan Bawaslu dalam upaya mereka untuk mewujudkan pemilu damai 2024 yang bebas dari intimidasi kekerasan dan kecurangan,@ReefReese Mari kita dukung KPU dan Bawaslu dalam upaya mereka untuk mewujudkan pemilu damai 2024 yang bebas dari intimidasi kekerasan dan kecurangan
Fri Jun 07 03:46:20 +0000 2024,Cara pemerintah tercepat untuh menghasilkan uang adalah ya malakin rakyat. Padahalpemerintah sendiri yg menghabiskan dana untuk kecurangan pemilu 2024. Menang tapi sdh ludes uangnya mau hutang ke LN sdh tak dipercaya lg.,"The fastest way to make money to make money is the people.Even though the government himself spent funds for the fraud of the 2024 election. Winning but the money has been sold out to be debt to LN, it's not trusted again."
Thu Jun 06 12:41:27 +0000 2024,Sama aja DPR berkata : Jangan lagi sebut ada kecurangan pemilu 2024.,The same DPR said: Don't mention there is a 2024 election fraud.
Wed Jun 05 10:18:16 +0000 2024,@OposisiCerdas Skrg pihak tertentu katakan bhw kecurangan pemilu 2024 itu adalah berita HOAX lalu alasan Hoax tsb ternyata bertentangan dgn berbagai alat bukti dan fakta-2 nyata dilapangan waktu itu dan berbagai fakta tsb tdk akan musna oleh waktu walau fakta &amp; bukti tsb dianulir put MK.,@OposiCerdas now certain parties say that the 2024 election fraud is the hoax news then the reasons for the hoax turned out to be contrary to various evidence and real facts in the field at that time and various facts would not be Musna by the time even though the facts & amp;The proof was annulled by Put Mk.
Wed Jun 05 07:36:39 +0000 2024,@marsieles_monly KPU dan Bawaslu harus diberikan dukungan penuh untuk memastikan Pemilu 2024 berjalan dengan lancar dan tanpa kecurangan,@marsieles_monly KPU and Bawaslu must be given full support to ensure the 2024 elections run smoothly and without cheating
Wed Jun 05 03:47:09 +0000 2024,(2). Edit video by request. Tentang: Analisis kasus kecurangan pemilu. Deadline: 11 - 12 Juni 2024.,(2).Edit video by request.About: Analysis of Election Fraud Cases.Deadline: 11 - 12 June 2024.
Tue Jun 04 17:08:53 +0000 2024,@geloraco PDIP hanya omon-omon soal kecurangan Pemilu pilpres 2024. Faktanya PDIP yg menggagalkan hak Anget DPR padahal kadernya ingin hak itu digunakan bersama Nasdem PKS dan PKB.,@geloraco PDIP is only omon-omon about the fraud of the 2024 Presidential Election Election.
Tue Jun 04 13:31:19 +0000 2024,Hanya kusut bila penguasa maunya kusut spt kecurangan pemilu 2019 &amp; 2024.,Just tangled when the ruler wants tangled like the 2019 election fraud & amp;2024.
Tue Jun 04 11:59:39 +0000 2024,@alisyarief Yang saya ga habis pikir ada data kecurangan Pemilu 2024. Pertanyaan gmn hsl gugatan PDIP ke PTUN ttg kecurangan Pemilu 2024. Lalu knp tak ajukan Hak Angket jauh2 hari saat PKS siappp lakukan Hak Angket yg scr etis menunggu KEBERANIAN PDIP hslnya? Nihil brooo,@AlISYARIEF I can't understand that there is data cheating for the 2024 election.Nil brooo
Tue Jun 04 10:23:05 +0000 2024,Untuk Buktikan Pernyataanya Hasto Bawa Dokumen Bukti Kecurangan Pemilu 2024 https://t.co/74PIgXq7GJ,To prove the statement Hasto brought the evidence document of 2024 election fraud https://t.co/74pigxq7g
Tue Jun 04 09:40:40 +0000 2024,Sekjen PDIP Hasto Kristiyanto datang ke Polda Metro Jaya Selasa (4/6) sekitar pukul 10.00 WIB. Hasto mengatakan pemanggilan pihak kepolisian terkait pernyataannya dalam sebuah wawancara dengan media televisi yang mengungkap tentang dugaan kecurangan Pemilu 2024. https://t.co/enosWSq2kk,PDIP Secretary General Hasto Kristiyanto came to the Jakarta Metropolitan Police on Tuesday (4/6) around 10:00 WIB.Hasto said the summons of the police related to his statement in an interview with television media that revealed the alleged fraud of the 2024 election. Https://t.co/enoswsq2kk
Tue Jun 04 09:29:09 +0000 2024,Sekretaris Jenderal DPP PDI Perjuangan (PDIP) Hasto Kristiyanto sudah memenuhi panggilan pemeriksaan penyidik Polda Metro Jaya terkait wawancaranya soal dugaan hoaks buntut ungkap kecurangan Pemilu 2024 di salah satu media televisi Selasa 4 Juni 2024 hari ini. https://t.co/FBeYUWeZhw,"Secretary General of the PDI Perjuangan DPP (PDIP) Hasto Kristiyanto has fulfilled the summons of the Metro Jaya Police investigator's examination related to his interview regarding the alleged hoaks of the tail of the 2024 election fraud in one of the television media on Tuesday, June 4, 2024 today.https://t.co/fbeyuwezhw"
Sat May 25 18:22:02 +0000 2024,@geloraco Saya percaya apa yang dikatakan oleh Megawati tentang dugaan kecurangan Pemilu 2024 secara TSM. --- Ibarat bunyi kentut yang tidak terlihat mata namun bau busuknya menyebar kemana-mana. Tembusan: @PDI_Perjuangan @DPP_PPP @DPP_PKB @PKSejahtera @NasDem,@geloraco I believe what Megawati said about the alleged fraud of the 2024 election on a TSM.--- Like the sound of farts that are not visible to the eyes but the foul odor spread everywhere.Cc: @pdi_perjuangan @dpp_ppp @dpp_ppkb @pksejahtera @nasdem
Sat May 25 16:28:47 +0000 2024,@CNNIndonesia Partai PDI P partai diluar pemerintahan lalu mau ngomong terserah dgn PDI P lah emang ada uunya??? PDI P berbicara pemilu 2024 terdapat kecurangan emang benar kok lalu kau kaitkan dgn move on wkwkwkwk.... woi statement Ganjar dan Mahfud dengarin dong,"@CNNIndonesia PDI P Party Outside the Government Then Want to Talk It's up to PDI P Is there really it ???PDI P Speaking of the 2024 Election there is cheating really, then you associate it with Move on wkwkwkwk .... Ganjar and Mahfud statements"
Sat May 25 14:01:51 +0000 2024,SI MANIAK SEX ALAT VITAL KECURANGAN JOKOWI 'CAWE CAWE' PADA PEMILU 2024.,The Sex Maniac Vital Tools of Jokowi 'Cawe Cawe' cheating in the 2024 election.
Sat May 25 09:10:59 +0000 2024,@puanmaharani_ri Awali aja dulu dengan gulirkan Hak Angket utk selidiki kecurangan TSM Pemilu 2024 spt yg disuarakan Ibu Ketum PDIP dlm pidatonya. Berani apa tidak?,@puanmaharani_ri start first by rolling the right of questionnaire to investigate the fraud of the 2024 election tsm such as what is voiced by the PDIP Ketum in his speech.Dare or not?
Sat May 25 03:52:37 +0000 2024,Megawati Perintahkan Kader PDIP Tak Takut Suarakan Kecurangan Pemilu 2024 https://t.co/t2huZ6DYfU,Megawati ordered PDIP cadres not afraid of voting election fraud 2024 https://t.co/t2huz6dyfu
Sat May 25 00:45:36 +0000 2024,Megawati tegaskan ada kecurangan TSM di Pemilu 2024 https://t.co/uIXQBWIqkL,Megawati stressed that there was TSM fraud in the 2024 election https://t.co/uixqbwiqkl
Fri May 24 16:31:07 +0000 2024,Megawati Sebut Pemilu 2024 DIpenuhi Kecurangan https://t.co/66NYwHNK0h via @Indopolitika,Megawati Call the 2024 Election is filled with fraud https://t.co/66nyWhnk0H via @indopolitika
Fri May 24 16:00:16 +0000 2024,Ketua Umum PDI-P Megawati bicara soal pemerintahan yang otoriter populis dan legalisme otokratis hingga menghasilkan kecurangan pada Pemilu 2024 https://t.co/KHhTx9z3Ax,PDI-P Chairperson Megawati talks about the government that is authoritarian populist and autocratic legalism to produce fraud in the 2024 election https://t.co/khhtx9z3ax
Fri May 24 15:56:49 +0000 2024,TUAN HENDRO BEKAS KABIN MEGAWATI MUNGKIN BISA MEMBANTU UNTUK MEMBUKA SEGALA KECURANGAN PADA PEMILU 2024 DAN TERMASUK JIKA DITARIK 10 TAHUN KE BELAKANG KECURANGAN PEMILU 2014 DAN 2019 YANG KESEMUANYA SUKSES DENGAN DIMENANGKANNYA JOKOWI DAN PDIP#GAKCURANGGAKMENANG.,"Mr. Hendro, the former Cabin Megawati might be able to help to open all fraud in the 2024 elections and included if withdrawn 10 years back the 2014 and 2019 election fraud, all of which were successful with the winning of Jokowi and PDIP#GakcuranggakMenang."
Fri May 24 14:49:18 +0000 2024,Soroti Dugaan Kecurangan Pemilu 2024 Secara TSM Megawati: Ya Memang Ada Saya Tahu Kok https://t.co/qhEia8seAk,"Highlight the alleged fraud of the 2024 election in TSM Megawati: Yes, I really know how come https://t.co/qheia8seak"
Fri May 24 14:40:28 +0000 2024,Dalam Rapat Kerja Nasional (Rakernas) V PDI Perjuangan yang diselenggarakan di Ancol Jakarta Utara Megawati Soekarnoputri mengutarakan berbagai keresahan dan kritik perihal pelaksanaan Pemilu 2024 yang menurutnya jauh dari kata ideal sebab dihiasi kecurangan sana-sini. | https://t.co/Xb7iXcVTj3,In the National Working Meeting (Rakernas) V PDI Perjuangan held in Ancol North Jakarta Megawati Soekarnoputri expressed various unrest and criticism regarding the implementation of the 2024 election which according to him was far from the ideal word because it was decorated with fraud here and there.|https://t.co/xb7ixcvtj3
Fri May 24 13:28:09 +0000 2024,TUAN HENDRO BEKAS KABIN MEGAWATI MUNGKIN BISA MEMBANTU UNTUK MEMBUKA SEGALA KECURANGAN PADA PEMILU 2024 DAN TERMASUK JIKA DITARIK 10 TAHUN KE BELAKANG KECURANGAN PEMILU 2014 DAN 2019 YANG KESEMUANYA DEMI PEMENANGAN JOKOWI DAN PDIP#GAKCURANGGAKMENANG.,"Mr. Hendro, the former Cabin Megawati might be able to help to open all fraud in the 2024 elections and included if withdrawn 10 years back in the 2014 and 2019 election frauds, all of which were for the sake of winning Jokowi and PDIP#GakcuranggakMenang."
Fri May 24 13:15:00 +0000 2024,Ketum PDIP Megawati Soekarnoputri mengaku mengetahui bagaimana kecurangan Terstruktur Sistematis dan Masif (TSM) yang terjadi dalam penyelenggaraan Pemilu 2024. Mau tau penjelasan lengkapnya dari Bu Megawati? Yuk tonton videonya! #BonusDemografi #Megawati #Rakernas #PDIP https://t.co/FghBIOFi17,Chairman of PDIP Megawati Soekarnoputri claimed to know how systematic and massive structured fraud (TSM) that occurred in the holding of the 2024 election. Want to know the full explanation from Mrs. Megawati?Let's watch the video!#Bonusdemography #megawati #rakernas #pdip https://t.co/fghbiofi17
Fri May 24 12:58:17 +0000 2024,Soroti Dugaan Kecurangan Pemilu 2024 Secara TSM Megawati: Ya Memang Ada Saya Tahu Kok https://t.co/isfOzFqxtB,"Highlight the alleged fraud of the 2024 election in TSM Megawati: Yes, I really know how come https://t.co/isfozfqxtb"
Fri May 24 12:35:54 +0000 2024,Megawati Perintahkan Kader PDIP Tak Takut Suarakan Kecurangan Pemilu 2024 https://t.co/t2huZ6DYfU,Megawati ordered PDIP cadres not afraid of voting election fraud 2024 https://t.co/t2huz6dyfu
Fri May 24 12:13:33 +0000 2024,Pemilu 2024 dinilai terburuk sepanjang sejarah karena kecurangan yang melanggengkan praktik penyalahgunaan kekuasaan. https://t.co/hNqAxxEmnF #Polhuk #AdadiKompas,The 2024 election is considered the worst in history because of fraud that perpetuates the practice of abuse of power.https://t.co/hnqaxxemnf #polhuk #adadikompas
Fri May 24 11:14:34 +0000 2024,Megawati Soekarnoputri mengatakan Pemilu 2024 khususnya Pilpres merupakan yang terburuk sepanjang sejarah imbas kecurangan terjadi secara TSM. #newsupdate #update #news #text https://t.co/7HPZWAtcap,Megawati Soekarnoputri said the 2024 elections especially the presidential election were the worst in the history of the impact of fraud occurred on TSM.#newsupdate #update #news #Text https://t.co/7hpzwatcap
Fri May 24 11:11:07 +0000 2024,Nada Keras Megawati Singgung Kecurangan Pemilu 2024. Ketua Umum DPP PDI-Perjuangan (PDIP) Megawati Soekarnoputri menyinggung soal kecurangan Pemilu Presiden 2024 telah menjadi sorotan banyak pihak. https://t.co/g0CUAHZgPM #PolitikPemerintahan #headline via @beritajatimcom,Megawati's hard tone alluded to the fraud of the 2024 election. Chairman of the PDI-Perjuangan (PDIP) DPP Megawati Soekarnoputri alluded to the fraud of the 2024 Presidential Election in the spotlight of many parties.https://t.co/g0cuahzgpm #politikPermina #Headline via @beritajatimcom
Fri May 24 10:44:12 +0000 2024,Megawati Soekarnoputri menyoroti terjadinya kecurangan secara terstruktur sistematis dan masif pada pemilihan umum (Pemilu) 2024 dalam rapat kerja nasional (Rakernas) V PDIP. #megawatisoekarnoputri #Rakernas #pdip https://t.co/bSleFjwCuw,Megawati Soekarnoputri highlighted the occurrence of systematic and massive structured fraud in the 2024 General Election in the National Working Meeting (Rakernas) V PDIP.#Megawatisoekarnoputri #rakernas #pdip https://t.co/bslefjwcuw
